"Date update","sObject name","Field name","Field value","Parent SObject name","Parent field name","Parent field value","Error"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Stratos Analytics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Vanguard Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Orbit Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Flux Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Pinnacle Industries","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Cobalt Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Ember Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Vector Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Helix Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Helix Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Matrix Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Nexus Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Ember Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Zenith Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Vertex Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Summit Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Apex Dynamics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Quantum Analytics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Cascade Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Forge Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Titan Labs","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Atlas Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Atlas Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Pulse Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Apex Dynamics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Matrix Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Horizon Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Summit Labs","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Nova Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Helix Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Matrix Analytics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Orbit Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Nova Services","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Stratos Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Flux Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Ember Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Onyx Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Summit Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Summit Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Nova Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Matrix Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Prism Dynamics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Titan Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Titan Dynamics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Flux Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Meridian Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Cobalt Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Flux Labs","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Vector Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Vanguard Dynamics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Onyx Dynamics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Matrix Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Pinnacle Services","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Zenith Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Forge Industries","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Pinnacle Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Helix Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Peak Global","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Pinnacle Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Summit Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Matrix Analytics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Flux Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Helix Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Catalyst Works","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Vector Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Summit Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Stratos Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Quantum Services","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Prism Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Orbit Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Helix Services","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Quantum Global","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Atlas Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Pulse Analytics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Titan Analytics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Cipher Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Pinnacle Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Prism Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Nexus Services","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Meridian Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Catalyst Services","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Onyx Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Cascade Analytics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Cascade Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Forge Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Flux Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Quantum Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Stellar Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Helix Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Quantum Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Matrix Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Cascade Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Flux Analytics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Onyx Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Vertex Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Onyx Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Horizon Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Quantum Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Prism Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Horizon Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Pinnacle Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Peak Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Stellar Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Forge Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Apex Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Nexus Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Cascade Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Flux Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Forge Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Vanguard Labs","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Forge Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Catalyst Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Helix Global","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Pinnacle Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Cascade Dynamics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Apex Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Prism Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Orbit Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Nexus Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Vector Services","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Catalyst Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Titan Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Forge Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Prism Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Pinnacle Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Vector Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Horizon Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Peak Dynamics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Matrix Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Flux Labs","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Cobalt Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Forge Works","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Cipher Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Atlas Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Horizon Dynamics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.034","Opportunity","AccountId","Titan Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Matrix Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Nexus Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Pinnacle Services","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Helix Services","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Vector Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Prism Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Pinnacle Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Ember Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Flux Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Quantum Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Peak Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Stratos Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Summit Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Meridian Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Titan Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Stellar Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Nexus Global","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Zenith Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Vertex Dynamics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Quantum Analytics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Cobalt Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Zenith Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Quantum Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Titan Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Nova Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Vector Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Stellar Industries","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Matrix Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Stratos Works","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Prism Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Forge Dynamics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Onyx Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Onyx Labs","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Horizon Global","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Prism Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Cipher Services","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Vanguard Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Helix Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Nova Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Helix Services","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Nexus Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Forge Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Catalyst Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Forge Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Vector Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Helix Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Meridian Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Meridian Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Meridian Industries","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Meridian Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Peak Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Vanguard Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Onyx Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Matrix Labs","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Vanguard Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Flux Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Cipher Global","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Cascade Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Zenith Global","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Peak Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Apex Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Vertex Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Stellar Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Ember Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Vector Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Prism Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Ember Global","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Apex Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Peak Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Quantum Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Vertex Global","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Cipher Global","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Cascade Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Matrix Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:33.035","Opportunity","AccountId","Nexus Analytics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
