"Id","Name","StageName","Type","Amount","Probability","CloseDate","LeadSource","IsClosed","IsWon","AccountId","Account.Name"
"OZAFZI3YAJMTXHX03G","Matrix Corp - Existing Customer - Upgrade - 07160","Value Proposition","Existing Customer - Upgrade","73320.27","44","2026-06-22","Web","false","false","Matrix Corp","#N/A"
"O6LQHJ2UMFXXFUEZSA","Pinnacle Dynamics - Existing Customer - Replacement - 07161","Needs Analysis","Existing Customer - Replacement","11058.83","36","2025-11-19","Other","false","false","Pinnacle Dynamics","#N/A"
"WJD2XEFN6SGNXLDGGD","Vanguard Labs - New Customer - 07162","Needs Analysis","New Customer","5743.68","33","2025-09-29","Trade Show","false","false","Vanguard Labs","#N/A"
"JRCTOIYPKWVDCHVYCX","Vertex Capital - New Customer - 07163","Perception Analysis","New Customer","369545.2","65","2025-11-16","External Referral","false","false","Vertex Capital","#N/A"
"EGEIQJ30UDBA3E8PPS","Flux Analytics - Existing Customer - Upgrade - 07164","Closed Won","Existing Customer - Upgrade","31875.3","90","2025-08-29","Trade Show","true","true","Flux Analytics","#N/A"
"QVL8A8NIFULI7G81M6","Forge Analytics - Existing Customer - Downgrade - 07165","Qualification","Existing Customer - Downgrade","65805.0","20","2025-06-20","External Referral","false","false","Forge Analytics","#N/A"
"OSFBALXLBBWCGNTR6B","Helix Solutions - New Customer - 07166","Closed Lost","New Customer","46249.54","3","2026-07-14","Trade Show","true","false","Helix Solutions","#N/A"
"QYQUS8HDSFDXN9YTTQ","Catalyst Corp - Existing Customer - Upgrade - 07167","Closed Won","Existing Customer - Upgrade","155993.39","100","2025-06-27","Partner Referral","true","true","Catalyst Corp","#N/A"
"NJWJNL4ANS4YODJCL5","Cobalt Technologies - Existing Customer - Upgrade - 07168","Prospecting","Existing Customer - Upgrade","158391.17","18","2026-02-12","Partner Referral","false","false","Cobalt Technologies","#N/A"
"JIQKPL8MAVLMFR7JOJ","Pinnacle Solutions - Existing Customer - Upgrade - 07169","Qualification","Existing Customer - Upgrade","137656.3","17","2026-03-05","Employee Referral","false","false","Pinnacle Solutions","#N/A"
"LS5XIMBZXZL8WLAMYK","Orbit Dynamics - Existing Customer - Downgrade - 07170","Needs Analysis","Existing Customer - Downgrade","971217.41","33","2025-06-06","Web","false","false","Orbit Dynamics","#N/A"
"Q2OW7H5QJEJJ8MSWE0","Vector Corp - Existing Customer - Upgrade - 07171","Qualification","Existing Customer - Upgrade","21262.78","28","2026-03-25","Web","false","false","Vector Corp","#N/A"
"YHDCVDUQC7XSKYTESH","Nova Ventures - Existing Customer - Replacement - 07172","Value Proposition","Existing Customer - Replacement","22460.41","48","2025-08-08","Employee Referral","false","false","Nova Ventures","#N/A"
"SHCCBXPAH6AXEJQKUK","Nexus Partners - New Customer - 07173","Id. Decision Makers","New Customer","46385.69","43","2026-08-11","Other","false","false","Nexus Partners","#N/A"
"YMOEIRDXZW3FZ0NXKR","Stellar Dynamics - New Customer - 07174","Closed Lost","New Customer","15931.23","3","2025-05-15","Web","true","false","Stellar Dynamics","#N/A"
"3BEIXUDZNX6EMT3XEN","Apex Logic - New Customer - 07175","Proposal/Price Quote","New Customer","45796.43","63","2025-11-12","Employee Referral","false","false","Apex Logic","#N/A"
"GSNCOLTG2AGMRQMQUX","Pinnacle Dynamics - Existing Customer - Upgrade - 07176","Qualification","Existing Customer - Upgrade","21195.46","12","2025-05-22","Trade Show","false","false","Pinnacle Dynamics","#N/A"
"OJGGRW6MIVWGGA6TQW","Vector Solutions - New Customer - 07177","Proposal/Price Quote","New Customer","166183.29","73","2025-09-04","Purchased List","false","false","Vector Solutions","#N/A"
"X2GGFBI5QEHF9UMNT2","Zenith Partners - New Customer - 07178","Qualification","New Customer","19651.74","28","2026-06-25","Other","false","false","Zenith Partners","#N/A"
"IP0SKZES8WJ2FNHC98","Summit Services - New Customer - 07179","Closed Won","New Customer","81699.97","98","2026-07-26","Trade Show","true","true","Summit Services","#N/A"
"YMOSDXQXWWFZ6JOXY0","Pulse Digital - New Customer - 07180","Value Proposition","New Customer","28324.83","33","2025-09-26","Phone Inquiry","false","false","Pulse Digital","#N/A"
"KJ6GMWO3FZGP6RXCX9","Zenith Group - Existing Customer - Replacement - 07181","Needs Analysis","Existing Customer - Replacement","66737.61","26","2025-09-26","Phone Inquiry","false","false","Zenith Group","#N/A"
"0WEF0TJZE0ORBAYOPP","Flux Digital - Existing Customer - Replacement - 07182","Needs Analysis","Existing Customer - Replacement","13669.56","22","2025-11-04","Other","false","false","Flux Digital","#N/A"
"UEPUGOJXQNHGFASZCK","Cipher Technologies - New Customer - 07183","Needs Analysis","New Customer","13861.22","37","2026-05-12","Web","false","false","Cipher Technologies","#N/A"
"LX4KKKMTTPDXQJC0RR","Titan Analytics - Existing Customer - Replacement - 07184","Proposal/Price Quote","Existing Customer - Replacement","182407.23","79","2025-04-14","Other","false","false","Titan Analytics","#N/A"
"FZGI2NJ3VUBAQVPFZJ","Matrix Digital - Existing Customer - Downgrade - 07185","Proposal/Price Quote","Existing Customer - Downgrade","54426.48","65","2025-12-30","Partner Referral","false","false","Matrix Digital","#N/A"
"LPBMTEZ3RJRGFKVFIL","Cascade Works - Existing Customer - Replacement - 07186","Closed Won","Existing Customer - Replacement","8094.02","96","2026-08-13","Partner Referral","true","true","Cascade Works","#N/A"
"S04TBC22HBGGTEDZ2N","Matrix Global - Existing Customer - Upgrade - 07187","Negotiation/Review","Existing Customer - Upgrade","21849.44","82","2026-02-05","Trade Show","false","false","Matrix Global","#N/A"
"LDN5BAAVHDBMCIGOEP","Catalyst Technologies - Existing Customer - Upgrade - 07188","Value Proposition","Existing Customer - Upgrade","25798.1","39","2026-02-16","Phone Inquiry","false","false","Catalyst Technologies","#N/A"
"GTJBOZWKFWEPL0ATAD","Cipher Analytics - New Customer - 07189","Needs Analysis","New Customer","547182.6","38","2025-07-16","Partner Referral","false","false","Cipher Analytics","#N/A"
"5NBVTADCSEU8MXJPZX","Pinnacle Systems - Existing Customer - Upgrade - 07190","Closed Lost","Existing Customer - Upgrade","23467.67","0","2026-05-18","Phone Inquiry","true","false","Pinnacle Systems","#N/A"
"Y4F3GSQJS1ZNS1JAWY","Summit Systems - Existing Customer - Downgrade - 07191","Value Proposition","Existing Customer - Downgrade","35590.54","36","2025-03-25","Employee Referral","false","false","Summit Systems","#N/A"
"PEKV3LOBBCMLPX5ICT","Ember Analytics - Existing Customer - Upgrade - 07192","Value Proposition","Existing Customer - Upgrade","3971.99","43","2026-04-24","Trade Show","false","false","Ember Analytics","#N/A"
"F3UBJICE5LL3QA5Z7P","Vector Labs - Existing Customer - Replacement - 07193","Closed Won","Existing Customer - Replacement","197910.23","100","2025-06-28","Web","true","true","Vector Labs","#N/A"
"WYVODB8UBEVT0AEMU3","Orbit Global - Existing Customer - Upgrade - 07194","Closed Won","Existing Customer - Upgrade","39731.44","99","2025-05-08","Web","true","true","Orbit Global","#N/A"
"RP4QSFVQKAQM4Z4XJE","Zenith Works - New Customer - 07195","Id. Decision Makers","New Customer","66929.53","46","2025-06-28","Purchased List","false","false","Zenith Works","#N/A"
"DCFMXTLZV8LARCTP1Y","Vanguard Systems - Existing Customer - Downgrade - 07196","Qualification","Existing Customer - Downgrade","13038.5","21","2026-07-03","Phone Inquiry","false","false","Vanguard Systems","#N/A"
"GC9LOUMJLR4OIIBIG5","Pulse Digital - Existing Customer - Replacement - 07197","Closed Won","Existing Customer - Replacement","1000","100","2025-05-08","Trade Show","true","true","Pulse Digital","#N/A"
"K27NVU11VUATKAGDHP","Helix Dynamics - Existing Customer - Replacement - 07198","Closed Won","Existing Customer - Replacement","12160.78","99","2025-12-04","Phone Inquiry","true","true","Helix Dynamics","#N/A"
"6IJ0OORUB3PECL3UES","Forge Industries - New Customer - 07199","Value Proposition","New Customer","18126.26","34","2026-04-01","Web","false","false","Forge Industries","#N/A"
"PJB8U2K9MS5P87KRNN","Prism Group - Existing Customer - Upgrade - 07200","Closed Lost","Existing Customer - Upgrade","99213.92","0","2025-03-10","Web","true","false","Prism Group","#N/A"
"VOCTLVZRWP9URV9NZM","Vanguard Capital - Existing Customer - Upgrade - 07201","Closed Lost","Existing Customer - Upgrade","6225.82","0","2025-09-25","Phone Inquiry","true","false","Vanguard Capital","#N/A"
"HP2SQG7SFDLWXZSYHF","Cobalt Solutions - Existing Customer - Replacement - 07202","Id. Decision Makers","Existing Customer - Replacement","12857.47","57","2025-08-07","Other","false","false","Cobalt Solutions","#N/A"
"HERMYKSOGFPZU5TV5C","Ember Innovations - Existing Customer - Downgrade - 07203","Closed Won","Existing Customer - Downgrade","7655.45","100","2026-01-16","Web","true","true","Ember Innovations","#N/A"
"MBIIPMEBAVWUEILXA3","Cobalt Systems - New Customer - 07204","Id. Decision Makers","New Customer","88990.28","47","2025-03-29","Purchased List","false","false","Cobalt Systems","#N/A"
"2MGE6HYQUDUCQA3ECZ","Cobalt Networks - Existing Customer - Replacement - 07205","Qualification","Existing Customer - Replacement","53264.65","13","2025-06-19","Partner Referral","false","false","Cobalt Networks","#N/A"
"2VPEOJBOBDS0YRWBFM","Pulse Global - Existing Customer - Downgrade - 07206","Prospecting","Existing Customer - Downgrade","160495.72","0","2025-09-25","Web","false","false","Pulse Global","#N/A"
"FGGZEFEERPQL8R8IVI","Cobalt Enterprises - Existing Customer - Downgrade - 07207","Qualification","Existing Customer - Downgrade","136972.75","13","2026-06-12","External Referral","false","false","Cobalt Enterprises","#N/A"
"QKDRNMJFTBHSN166EP","Vector Partners - New Customer - 07208","Closed Won","New Customer","20448.91","100","2026-08-11","Trade Show","true","true","Vector Partners","#N/A"
"YH69U6QBABU8IHDBAP","Prism Capital - Existing Customer - Replacement - 07209","Proposal/Price Quote","Existing Customer - Replacement","19041.81","77","2026-04-30","Web","false","false","Prism Capital","#N/A"
"A4JCAS3RP4FFNGHVTD","Meridian Partners - Existing Customer - Upgrade - 07210","Id. Decision Makers","Existing Customer - Upgrade","273534.93","50","2025-04-15","Web","false","false","Meridian Partners","#N/A"
"UHETMXA7OTVQZA9SCW","Helix Global - Existing Customer - Replacement - 07211","Perception Analysis","Existing Customer - Replacement","38614.39","61","2025-12-04","Employee Referral","false","false","Helix Global","#N/A"
"UR9YRCEBPF65VMYVDX","Peak Solutions - Existing Customer - Replacement - 07212","Needs Analysis","Existing Customer - Replacement","28478.81","22","2025-03-18","Other","false","false","Peak Solutions","#N/A"
"Y3WVD3O1PSBB65XFYQ","Cipher Capital - Existing Customer - Replacement - 07213","Closed Won","Existing Customer - Replacement","118028.15","93","2025-06-06","Other","true","true","Cipher Capital","#N/A"
"AIJSIHVD3PYU2H31KE","Vector Enterprises - Existing Customer - Replacement - 07214","Needs Analysis","Existing Customer - Replacement","38485.95","28","2026-04-23","Employee Referral","false","false","Vector Enterprises","#N/A"
"GGMBLSFZIHGCDFOIBI","Pinnacle Digital - Existing Customer - Upgrade - 07215","Value Proposition","Existing Customer - Upgrade","45686.04","37","2025-03-11","External Referral","false","false","Pinnacle Digital","#N/A"
"LQAFQZEHXEEX6NERVP","Onyx Technologies - Existing Customer - Replacement - 07216","Proposal/Price Quote","Existing Customer - Replacement","17833.91","68","2025-12-04","Purchased List","false","false","Onyx Technologies","#N/A"
"JZTZMPVXIO8X0SLAZA","Forge Ventures - New Customer - 07217","Needs Analysis","New Customer","16533.04","21","2026-08-03","External Referral","false","false","Forge Ventures","#N/A"
"YJI5FR0PF3LI0XRERG","Vanguard Dynamics - Existing Customer - Downgrade - 07218","Closed Won","Existing Customer - Downgrade","110667.93","100","2026-06-29","Employee Referral","true","true","Vanguard Dynamics","#N/A"
"LT5IUZAZAPVIJRZGKH","Cipher Labs - New Customer - 07219","Closed Won","New Customer","70442.54","100","2026-03-03","Phone Inquiry","true","true","Cipher Labs","#N/A"
"Y7JV1HMMD6QELNGT6R","Atlas Global - Existing Customer - Downgrade - 07220","Proposal/Price Quote","Existing Customer - Downgrade","68510.33","67","2025-07-30","Partner Referral","false","false","Atlas Global","#N/A"
"RTVGKN2K5I84ASHMJ3","Flux Industries - Existing Customer - Upgrade - 07221","Closed Lost","Existing Customer - Upgrade","39246.6","1","2025-06-19","Web","true","false","Flux Industries","#N/A"
"EWHPHNMCUDQ6YPFOA0","Catalyst Solutions - Existing Customer - Upgrade - 07222","Value Proposition","Existing Customer - Upgrade","51795.07","34","2025-03-26","Purchased List","false","false","Catalyst Solutions","#N/A"
"UFVA8SNCX3PYC2L8KE","Ember Networks - New Customer - 07223","Id. Decision Makers","New Customer","126448.89","42","2025-11-26","Other","false","false","Ember Networks","#N/A"
"YFDSCGRAA8HPI9IGSF","Onyx Capital - Existing Customer - Replacement - 07224","Qualification","Existing Customer - Replacement","40266.07","16","2025-04-07","Partner Referral","false","false","Onyx Capital","#N/A"
"SZGR30G7RFNRJUBCLV","Summit Global - Existing Customer - Upgrade - 07225","Closed Won","Existing Customer - Upgrade","58606.45","100","2026-01-05","Partner Referral","true","true","Summit Global","#N/A"
"KG8PTPJDQBFO98TPZL","Matrix Logic - Existing Customer - Downgrade - 07226","Closed Lost","Existing Customer - Downgrade","120034.35","0","2026-03-02","Partner Referral","true","false","Matrix Logic","#N/A"
"4BGHX1SNUMF6OHSOEW","Cascade Technologies - Existing Customer - Upgrade - 07227","Needs Analysis","Existing Customer - Upgrade","106208.35","28","2026-01-08","Phone Inquiry","false","false","Cascade Technologies","#N/A"
"CDNEZJESBJ2SOYEYW5","Stellar Solutions - Existing Customer - Replacement - 07228","Closed Lost","Existing Customer - Replacement","47952.7","9","2025-04-18","Web","true","false","Stellar Solutions","#N/A"
"7EXCUXRTDHMYPJWRP5","Cobalt Technologies - Existing Customer - Upgrade - 07229","Qualification","Existing Customer - Upgrade","65869.42","26","2026-02-04","Purchased List","false","false","Cobalt Technologies","#N/A"
"V49028P5QHRNKVVWJA","Orbit Labs - New Customer - 07230","Closed Won","New Customer","57473.87","100","2026-08-25","Purchased List","true","true","Orbit Labs","#N/A"
"OTZRLSKR8OOPE2GDCO","Matrix Systems - Existing Customer - Downgrade - 07231","Closed Won","Existing Customer - Downgrade","166968.82","100","2026-04-09","Purchased List","true","true","Matrix Systems","#N/A"
"ORKTE5Z4DFKGT2TQQX","Summit Industries - New Customer - 07232","Negotiation/Review","New Customer","70286.56","75","2025-03-07","Web","false","false","Summit Industries","#N/A"
"WTRCMPXTOE1RCX7C4Q","Nova Dynamics - New Customer - 07233","Qualification","New Customer","5731.77","28","2025-10-02","Trade Show","false","false","Nova Dynamics","#N/A"
"H1DZLABEAN1FQAOZ7W","Apex Ventures - New Customer - 07234","Perception Analysis","New Customer","75667.85","60","2026-03-16","External Referral","false","false","Apex Ventures","#N/A"
"SYTKYNXVB9SCNCOSGR","Onyx Capital - Existing Customer - Replacement - 07235","Closed Won","Existing Customer - Replacement","50594.02","100","2025-04-03","Employee Referral","true","true","Onyx Capital","#N/A"
"LYWFSF5DXONGJEPKMZ","Summit Works - New Customer - 07236","Perception Analysis","New Customer","58735.49","51","2025-09-14","Web","false","false","Summit Works","#N/A"
"USETZRDNA8EL8AMKCH","Summit Enterprises - Existing Customer - Replacement - 07237","Value Proposition","Existing Customer - Replacement","32955.42","42","2025-11-26","Employee Referral","false","false","Summit Enterprises","#N/A"
"7H9QQKYBELEALK0DKX","Matrix Logic - Existing Customer - Upgrade - 07238","Id. Decision Makers","Existing Customer - Upgrade","36865.19","53","2025-06-09","Partner Referral","false","false","Matrix Logic","#N/A"
"IFOVYVKPGZCZXQBC4D","Atlas Labs - Existing Customer - Upgrade - 07239","Closed Won","Existing Customer - Upgrade","762193.96","97","2025-05-05","Trade Show","true","true","Atlas Labs","#N/A"
"BHWY4SRUFWHP1MA2EE","Meridian Global - Existing Customer - Upgrade - 07240","Needs Analysis","Existing Customer - Upgrade","1775.24","36","2025-12-24","Web","false","false","Meridian Global","#N/A"
"SLBDZQONORAKFJTGU4","Pulse Group - Existing Customer - Downgrade - 07241","Negotiation/Review","Existing Customer - Downgrade","24748.69","83","2025-11-22","Employee Referral","false","false","Pulse Group","#N/A"
"X0DQ3NAYQC3K8CQ6EU","Horizon Technologies - Existing Customer - Replacement - 07242","Closed Won","Existing Customer - Replacement","9927.02","94","2025-10-16","Web","true","true","Horizon Technologies","#N/A"
"6MENRMJBVTFAL7LJKC","Ember Networks - New Customer - 07243","Qualification","New Customer","20938.13","21","2026-07-07","Web","false","false","Ember Networks","#N/A"
"ZUGSKOAICKJMJYQUAD","Flux Enterprises - Existing Customer - Replacement - 07244","Closed Won","Existing Customer - Replacement","32034.63","94","2026-04-28","Phone Inquiry","true","true","Flux Enterprises","#N/A"
"MKZYTEIGLAJLFLKOJP","Peak Analytics - New Customer - 07245","Closed Won","New Customer","14665.91","98","2025-05-23","External Referral","true","true","Peak Analytics","#N/A"
"RVB5RIW6HWQBDCSXK8","Zenith Enterprises - New Customer - 07246","Negotiation/Review","New Customer","5439.09","84","2026-01-01","External Referral","false","false","Zenith Enterprises","#N/A"
"QY5HGPOF34LDA4P22O","Prism Services - New Customer - 07247","Needs Analysis","New Customer","157911.94","28","2025-09-01","Phone Inquiry","false","false","Prism Services","#N/A"
"O0MFJYNKV9KR4BSCZD","Pinnacle Systems - Existing Customer - Upgrade - 07248","Closed Lost","Existing Customer - Upgrade","44828.08","0","2026-05-06","Employee Referral","true","false","Pinnacle Systems","#N/A"
"U7GW7EWRMRUGH7VZ3Y","Titan Corp - New Customer - 07249","Closed Won","New Customer","125754.14","90","2026-02-20","Partner Referral","true","true","Titan Corp","#N/A"
"SYDZHB6FOFEJUHVHGR","Summit Logic - Existing Customer - Upgrade - 07250","Needs Analysis","Existing Customer - Upgrade","95376.72","32","2025-05-06","Trade Show","false","false","Summit Logic","#N/A"
"JAGDBUQTUDVY58MN38","Pinnacle Global - Existing Customer - Downgrade - 07251","Negotiation/Review","Existing Customer - Downgrade","43971.72","74","2025-07-11","Employee Referral","false","false","Pinnacle Global","#N/A"
"2WOV2KJHMPNBUGWW2I","Titan Digital - Existing Customer - Replacement - 07252","Proposal/Price Quote","Existing Customer - Replacement","85928.48","69","2025-12-23","Employee Referral","false","false","Titan Digital","#N/A"
"OFQI0WMHLSAKEY66TL","Matrix Digital - Existing Customer - Replacement - 07253","Needs Analysis","Existing Customer - Replacement","125571.48","26","2025-09-23","Other","false","false","Matrix Digital","#N/A"
"R3HRBUZ0MM7WO3JCLH","Zenith Partners - New Customer - 07254","Needs Analysis","New Customer","7476.39","21","2025-09-05","Web","false","false","Zenith Partners","#N/A"
"J5EC1ANCRNLDEVOCQY","Pinnacle Industries - Existing Customer - Replacement - 07255","Needs Analysis","Existing Customer - Replacement","29530.95","32","2026-02-13","Partner Referral","false","false","Pinnacle Industries","#N/A"
"GCHY7GMDOC907FJQUF","Flux Capital - Existing Customer - Replacement - 07256","Qualification","Existing Customer - Replacement","31546.44","25","2025-05-26","Employee Referral","false","false","Flux Capital","#N/A"
"UXNSKJWPVCWWT57TEE","Zenith Dynamics - New Customer - 07257","Negotiation/Review","New Customer","38058.42","90","2025-05-01","External Referral","false","false","Zenith Dynamics","#N/A"
"Q2JUXCJCTYK6YEGQRS","Apex Innovations - Existing Customer - Upgrade - 07258","Id. Decision Makers","Existing Customer - Upgrade","273988.23","49","2026-08-28","Purchased List","false","false","Apex Innovations","#N/A"
"LOXNEAFP6DZH9LOPDS","Stellar Networks - Existing Customer - Upgrade - 07259","Closed Won","Existing Customer - Upgrade","44722.51","93","2025-05-27","Purchased List","true","true","Stellar Networks","#N/A"
"OZAZCQR12QEDD09XAD","Cipher Ventures - Existing Customer - Replacement - 07260","Closed Lost","Existing Customer - Replacement","64916.22","0","2026-03-06","Partner Referral","true","false","Cipher Ventures","#N/A"
"2W6J21BFNENSQLSANA","Horizon Labs - Existing Customer - Upgrade - 07261","Proposal/Price Quote","Existing Customer - Upgrade","751976.06","71","2026-03-21","External Referral","false","false","Horizon Labs","#N/A"
"DK8D1GXMXAD1WFA9BQ","Cobalt Technologies - Existing Customer - Upgrade - 07262","Closed Lost","Existing Customer - Upgrade","70733.05","0","2026-06-02","Partner Referral","true","false","Cobalt Technologies","#N/A"
"HQRJSJIXJWVSPYSURH","Ember Analytics - Existing Customer - Replacement - 07263","Id. Decision Makers","Existing Customer - Replacement","17919.12","43","2025-06-25","Phone Inquiry","false","false","Ember Analytics","#N/A"
"OMKUGW8S7XENLZRAYT","Cipher Networks - Existing Customer - Downgrade - 07264","Qualification","Existing Customer - Downgrade","17086.91","17","2025-06-24","Phone Inquiry","false","false","Cipher Networks","#N/A"
"F473KXV4NAYU3PGMVZ","Zenith Technologies - New Customer - 07265","Negotiation/Review","New Customer","19422.38","71","2026-05-15","Purchased List","false","false","Zenith Technologies","#N/A"
"UGL9BS4KAOH0PWIVNR","Ember Technologies - Existing Customer - Downgrade - 07266","Closed Won","Existing Customer - Downgrade","32088.6","100","2026-05-19","Web","true","true","Ember Technologies","#N/A"
"NZDXXLLXZ5VX1IQ2KC","Catalyst Analytics - New Customer - 07267","Id. Decision Makers","New Customer","67294.02","42","2025-09-26","Employee Referral","false","false","Catalyst Analytics","#N/A"
"YEXAPG5UEYLRKNKJUT","Quantum Global - Existing Customer - Upgrade - 07268","Perception Analysis","Existing Customer - Upgrade","87784.46","61","2026-04-22","Employee Referral","false","false","Quantum Global","#N/A"
"AESJ1CDQKXBEJ6CKGA","Onyx Services - New Customer - 07269","Id. Decision Makers","New Customer","81323.1","42","2025-03-26","Employee Referral","false","false","Onyx Services","#N/A"
"0MMQKN5KS4QFIYJZ2V","Helix Dynamics - Existing Customer - Replacement - 07270","Proposal/Price Quote","Existing Customer - Replacement","41351.55","77","2025-04-10","Purchased List","false","false","Helix Dynamics","#N/A"
"EZOYYJXYTPJRB5ORHM","Apex Global - Existing Customer - Replacement - 07271","Closed Won","Existing Customer - Replacement","22322.23","100","2025-05-28","Web","true","true","Apex Global","#N/A"
"ELTCPN1WLNCJUQRLWD","Meridian Solutions - Existing Customer - Downgrade - 07272","Perception Analysis","Existing Customer - Downgrade","19514.12","64","2025-08-06","Purchased List","false","false","Meridian Solutions","#N/A"
"84WZMOYKW2Y0ML3XJ6","Pinnacle Digital - New Customer - 07273","Prospecting","New Customer","1493276.22","13","2026-06-25","Web","false","false","Pinnacle Digital","#N/A"
"WWHFQKMI8ANHWGVVQ7","Atlas Analytics - New Customer - 07274","Needs Analysis","New Customer","50099.88","23","2026-02-17","Partner Referral","false","false","Atlas Analytics","#N/A"
"56Q2JZCNV2NHHIZNHF","Forge Systems - Existing Customer - Upgrade - 07275","Id. Decision Makers","Existing Customer - Upgrade","220699.68","49","2026-06-17","Trade Show","false","false","Forge Systems","#N/A"
"4BSZM74GUUH3GIKQNU","Helix Services - Existing Customer - Replacement - 07276","Closed Won","Existing Customer - Replacement","19292.29","100","2026-07-28","Other","true","true","Helix Services","#N/A"
"MAYFINOBNWWPLCGXYS","Apex Group - Existing Customer - Upgrade - 07277","Proposal/Price Quote","Existing Customer - Upgrade","13307.36","77","2025-08-10","Other","false","false","Apex Group","#N/A"
"BRTSBESJQWNJKB1YC1","Zenith Innovations - Existing Customer - Downgrade - 07278","Perception Analysis","Existing Customer - Downgrade","171849.45","52","2025-11-04","Employee Referral","false","false","Zenith Innovations","#N/A"
"D4DZ2YBQWBVUXKGCOU","Peak Logic - Existing Customer - Upgrade - 07279","Closed Won","Existing Customer - Upgrade","102641.09","100","2026-09-04","Trade Show","true","true","Peak Logic","#N/A"
"RUZTDPVMPYHSERANOX","Vanguard Technologies - Existing Customer - Upgrade - 07280","Closed Lost","Existing Customer - Upgrade","34913.53","1","2025-04-28","Trade Show","true","false","Vanguard Technologies","#N/A"
"OCHPQXRFCRZLUWV22N","Vertex Corp - Existing Customer - Upgrade - 07281","Id. Decision Makers","Existing Customer - Upgrade","887156.71","43","2026-08-04","Trade Show","false","false","Vertex Corp","#N/A"
"A8HSPSQXOHGP9EWYIG","Cipher Ventures - Existing Customer - Replacement - 07282","Closed Won","Existing Customer - Replacement","90026.87","94","2025-09-05","Phone Inquiry","true","true","Cipher Ventures","#N/A"
"IT3TDHTRGPGASTLNWS","Vertex Capital - Existing Customer - Replacement - 07283","Qualification","Existing Customer - Replacement","13077.57","29","2026-02-12","Purchased List","false","false","Vertex Capital","#N/A"
"JQVKQ5B0MFELOEOVZY","Cascade Solutions - Existing Customer - Downgrade - 07284","Qualification","Existing Customer - Downgrade","149661.58","27","2025-08-22","Other","false","false","Cascade Solutions","#N/A"
"TRGDSMFFP7MWFM8OG6","Titan Corp - New Customer - 07285","Closed Won","New Customer","9860.34","100","2026-01-16","Partner Referral","true","true","Titan Corp","#N/A"
"7E8JKLJZD5C3EO7WYH","Zenith Dynamics - Existing Customer - Downgrade - 07286","Needs Analysis","Existing Customer - Downgrade","65818.68","38","2026-08-07","Other","false","false","Zenith Dynamics","#N/A"
"AMHX0YOANWYLY1ONPG","Vertex Systems - Existing Customer - Downgrade - 07287","Closed Lost","Existing Customer - Downgrade","82550.7","0","2025-04-23","Web","true","false","Vertex Systems","#N/A"
"83I5QBAVSFO6YXBBDZ","Cobalt Industries - Existing Customer - Downgrade - 07288","Value Proposition","Existing Customer - Downgrade","7242.36","36","2025-09-08","Phone Inquiry","false","false","Cobalt Industries","#N/A"
"TYG6LZKKC6ZYRREDPD","Catalyst Corp - Existing Customer - Downgrade - 07289","Qualification","Existing Customer - Downgrade","62483.84","25","2025-07-10","Web","false","false","Catalyst Corp","#N/A"
"BTOUHI57DO7BBLWKLC","Pulse Services - New Customer - 07290","Id. Decision Makers","New Customer","92349.6","42","2025-08-21","Trade Show","false","false","Pulse Services","#N/A"
"0E1XDDJHLMMPYNMSOM","Nova Networks - Existing Customer - Replacement - 07291","Prospecting","Existing Customer - Replacement","125081.94","11","2025-06-26","Other","false","false","Nova Networks","#N/A"
"C5Y3AACGNMUS2DO6HT","Titan Networks - Existing Customer - Replacement - 07292","Needs Analysis","Existing Customer - Replacement","35547.52","22","2026-05-06","Web","false","false","Titan Networks","#N/A"
"8BCOMAJKB2IJX3RFTL","Stratos Ventures - Existing Customer - Replacement - 07293","Proposal/Price Quote","Existing Customer - Replacement","96328.43","63","2026-08-13","External Referral","false","false","Stratos Ventures","#N/A"
"CJDJCEC9GOVUWPCXSE","Nova Group - Existing Customer - Replacement - 07294","Closed Won","Existing Customer - Replacement","30803.38","91","2025-08-04","Web","true","true","Nova Group","#N/A"
"DXAGFVFW7AZQ3HE0KO","Nova Systems - Existing Customer - Downgrade - 07295","Prospecting","Existing Customer - Downgrade","239660.5","8","2025-09-22","Phone Inquiry","false","false","Nova Systems","#N/A"
"HYYBBRLHQQMX5JJ05G","Horizon Networks - Existing Customer - Downgrade - 07296","Qualification","Existing Customer - Downgrade","59328.23","16","2026-05-22","Partner Referral","false","false","Horizon Networks","#N/A"
"7IKYYARQD7AIDW8CIW","Stratos Networks - Existing Customer - Replacement - 07297","Closed Won","Existing Customer - Replacement","14470.94","100","2025-04-07","Web","true","true","Stratos Networks","#N/A"
"4KQ3AWULTT2760PN8K","Vanguard Dynamics - Existing Customer - Downgrade - 07298","Proposal/Price Quote","Existing Customer - Downgrade","57434.41","67","2026-08-08","External Referral","false","false","Vanguard Dynamics","#N/A"
"1QHOA2H4ECOKTN2SGB","Matrix Dynamics - New Customer - 07299","Prospecting","New Customer","8440.58","16","2026-01-14","Employee Referral","false","false","Matrix Dynamics","#N/A"
"H1UMRWOQ7DF46QHB0O","Cobalt Industries - Existing Customer - Upgrade - 07300","Qualification","Existing Customer - Upgrade","335925.93","26","2025-03-24","Purchased List","false","false","Cobalt Industries","#N/A"
