"Id","Name","StageName","Type","Amount","Probability","CloseDate","LeadSource","AccountId","Errors"
"#N/A","Helix Enterprises - New Customer - 09330","Qualification","New Customer","75179.19","20","2026-03-13","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Onyx Logic - Existing Customer - Replacement - 09331","Proposal/Price Quote","Existing Customer - Replacement","890264.2","65","2025-04-01","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Helix Networks - New Customer - 09332","Closed Won","New Customer","237429.7","93","2025-04-15","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Helix Enterprises - New Customer - 09333","Closed Won","New Customer","221447.13","100","2025-06-06","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Horizon Technologies - Existing Customer - Downgrade - 09334","Closed Lost","Existing Customer - Downgrade","81244.03","4","2026-07-19","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Summit Services - Existing Customer - Upgrade - 09335","Closed Won","Existing Customer - Upgrade","349080.29","100","2025-09-10","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pulse Analytics - Existing Customer - Downgrade - 09336","Value Proposition","Existing Customer - Downgrade","8502.92","48","2025-12-18","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cipher Partners - Existing Customer - Upgrade - 09337","Closed Won","Existing Customer - Upgrade","127024.47","100","2025-03-31","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Titan Global - Existing Customer - Upgrade - 09338","Closed Won","Existing Customer - Upgrade","166404.22","100","2025-10-08","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cobalt Labs - Existing Customer - Replacement - 09339","Closed Won","Existing Customer - Replacement","29558.73","100","2025-10-07","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Nexus Analytics - Existing Customer - Downgrade - 09340","Closed Lost","Existing Customer - Downgrade","7776.17","7","2025-03-12","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Catalyst Enterprises - Existing Customer - Upgrade - 09341","Closed Lost","Existing Customer - Upgrade","39700.63","0","2025-09-19","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Zenith Services - Existing Customer - Downgrade - 09342","Closed Won","Existing Customer - Downgrade","69698.91","100","2025-09-24","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vertex Capital - New Customer - 09343","Id. Decision Makers","New Customer","119604.07","49","2025-08-11","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Helix Digital - Existing Customer - Downgrade - 09344","Prospecting","Existing Customer - Downgrade","10190.06","18","2026-04-28","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Prism Logic - Existing Customer - Upgrade - 09345","Needs Analysis","Existing Customer - Upgrade","25014.07","40","2026-02-16","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Horizon Global - Existing Customer - Upgrade - 09346","Negotiation/Review","Existing Customer - Upgrade","28466.31","75","2025-11-17","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Summit Technologies - Existing Customer - Replacement - 09347","Proposal/Price Quote","Existing Customer - Replacement","6342.62","78","2025-09-19","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Apex Works - Existing Customer - Upgrade - 09348","Closed Won","Existing Customer - Upgrade","40911.19","100","2025-08-25","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Onyx Solutions - Existing Customer - Downgrade - 09349","Closed Won","Existing Customer - Downgrade","26683.31","100","2026-01-13","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pulse Analytics - Existing Customer - Replacement - 09350","Id. Decision Makers","Existing Customer - Replacement","101695.31","47","2025-04-10","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cipher Logic - Existing Customer - Upgrade - 09351","Qualification","Existing Customer - Upgrade","72263.13","13","2025-12-31","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Summit Group - Existing Customer - Replacement - 09352","Needs Analysis","Existing Customer - Replacement","39725.81","33","2026-03-13","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vector Industries - New Customer - 09353","Qualification","New Customer","71281.93","22","2026-03-06","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Ember Solutions - Existing Customer - Replacement - 09354","Needs Analysis","Existing Customer - Replacement","20844.9","23","2026-08-22","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Catalyst Enterprises - Existing Customer - Replacement - 09355","Closed Won","Existing Customer - Replacement","18805.83","98","2026-04-17","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Nexus Enterprises - New Customer - 09356","Prospecting","New Customer","107580.07","18","2026-03-03","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Helix Innovations - Existing Customer - Replacement - 09357","Proposal/Price Quote","Existing Customer - Replacement","72322.63","62","2026-07-01","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Titan Capital - Existing Customer - Downgrade - 09358","Negotiation/Review","Existing Customer - Downgrade","16072.6","84","2026-04-20","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Nexus Industries - Existing Customer - Upgrade - 09359","Value Proposition","Existing Customer - Upgrade","13670.32","34","2025-09-30","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vector Enterprises - Existing Customer - Upgrade - 09360","Value Proposition","Existing Customer - Upgrade","33362.27","40","2026-03-01","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Summit Systems - New Customer - 09361","Value Proposition","New Customer","270586.09","39","2025-04-30","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Meridian Group - Existing Customer - Upgrade - 09362","Value Proposition","Existing Customer - Upgrade","158233.99","37","2026-07-31","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vanguard Services - Existing Customer - Replacement - 09363","Id. Decision Makers","Existing Customer - Replacement","51822.47","51","2026-02-17","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Meridian Capital - Existing Customer - Replacement - 09364","Proposal/Price Quote","Existing Customer - Replacement","120590.61","69","2025-06-04","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Flux Partners - Existing Customer - Upgrade - 09365","Closed Won","Existing Customer - Upgrade","49253.48","100","2025-03-27","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Peak Labs - Existing Customer - Downgrade - 09366","Needs Analysis","Existing Customer - Downgrade","249619.97","34","2025-10-20","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Flux Technologies - Existing Customer - Replacement - 09367","Closed Lost","Existing Customer - Replacement","82262.22","0","2026-06-23","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Atlas Networks - Existing Customer - Replacement - 09368","Perception Analysis","Existing Customer - Replacement","233539.24","69","2026-02-11","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Atlas Networks - Existing Customer - Downgrade - 09369","Qualification","Existing Customer - Downgrade","162796.17","18","2025-11-30","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Quantum Enterprises - Existing Customer - Upgrade - 09370","Closed Won","Existing Customer - Upgrade","159004.02","100","2026-07-24","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Zenith Global - Existing Customer - Downgrade - 09371","Closed Lost","Existing Customer - Downgrade","21776.37","0","2025-10-24","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Summit Group - Existing Customer - Upgrade - 09372","Qualification","Existing Customer - Upgrade","3516.19","11","2026-03-13","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cascade Capital - Existing Customer - Downgrade - 09373","Closed Lost","Existing Customer - Downgrade","34079.68","0","2026-08-24","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Ember Group - Existing Customer - Upgrade - 09374","Closed Lost","Existing Customer - Upgrade","12458.93","6","2025-04-15","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pinnacle Labs - Existing Customer - Upgrade - 09375","Negotiation/Review","Existing Customer - Upgrade","11402.76","78","2025-05-13","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Helix Ventures - Existing Customer - Replacement - 09376","Closed Lost","Existing Customer - Replacement","21837.31","2","2025-06-26","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stellar Dynamics - Existing Customer - Upgrade - 09377","Closed Won","Existing Customer - Upgrade","38313.31","100","2025-08-09","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Nexus Services - Existing Customer - Upgrade - 09378","Closed Lost","Existing Customer - Upgrade","147284.91","0","2025-06-09","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cipher Works - Existing Customer - Replacement - 09379","Proposal/Price Quote","Existing Customer - Replacement","20081.75","69","2026-02-16","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Helix Technologies - Existing Customer - Replacement - 09380","Value Proposition","Existing Customer - Replacement","122400.21","50","2025-12-26","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Peak Ventures - Existing Customer - Upgrade - 09381","Id. Decision Makers","Existing Customer - Upgrade","82083.46","49","2026-03-20","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Summit Corp - New Customer - 09382","Value Proposition","New Customer","36857.66","39","2026-01-10","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Helix Digital - Existing Customer - Upgrade - 09383","Proposal/Price Quote","Existing Customer - Upgrade","2784.67","69","2025-04-22","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Horizon Digital - Existing Customer - Downgrade - 09384","Qualification","Existing Customer - Downgrade","305918.05","18","2025-12-04","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cipher Group - Existing Customer - Replacement - 09385","Negotiation/Review","Existing Customer - Replacement","14412.11","77","2025-12-12","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vertex Ventures - Existing Customer - Upgrade - 09386","Prospecting","Existing Customer - Upgrade","18014.99","1","2025-08-19","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Nexus Corp - Existing Customer - Downgrade - 09387","Value Proposition","Existing Customer - Downgrade","103580.3","43","2026-05-21","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Nexus Technologies - Existing Customer - Upgrade - 09388","Negotiation/Review","Existing Customer - Upgrade","8397.3","84","2026-09-03","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Nexus Networks - New Customer - 09389","Negotiation/Review","New Customer","234946.97","87","2025-07-30","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Atlas Works - Existing Customer - Downgrade - 09390","Value Proposition","Existing Customer - Downgrade","25870.55","40","2026-04-17","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vanguard Dynamics - Existing Customer - Downgrade - 09391","Needs Analysis","Existing Customer - Downgrade","226212.91","31","2026-06-25","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Quantum Capital - Existing Customer - Downgrade - 09392","Closed Won","Existing Customer - Downgrade","87682.73","100","2025-09-12","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Flux Logic - Existing Customer - Upgrade - 09393","Perception Analysis","Existing Customer - Upgrade","46706.09","54","2026-07-29","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Zenith Corp - Existing Customer - Upgrade - 09394","Needs Analysis","Existing Customer - Upgrade","39116.28","27","2025-05-19","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cobalt Digital - Existing Customer - Downgrade - 09395","Closed Won","Existing Customer - Downgrade","196279.38","100","2026-05-04","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Flux Global - Existing Customer - Downgrade - 09396","Prospecting","Existing Customer - Downgrade","74275.05","6","2025-05-07","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cascade Networks - New Customer - 09397","Closed Lost","New Customer","25797.04","0","2026-07-17","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Forge Industries - New Customer - 09398","Needs Analysis","New Customer","701968.4","29","2025-08-20","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Matrix Global - New Customer - 09399","Negotiation/Review","New Customer","35278.62","74","2026-01-05","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Ember Analytics - Existing Customer - Downgrade - 09400","Value Proposition","Existing Customer - Downgrade","39796.01","38","2026-03-04","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vanguard Group - Existing Customer - Upgrade - 09401","Prospecting","Existing Customer - Upgrade","6745.61","18","2025-04-24","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pinnacle Services - Existing Customer - Downgrade - 09402","Closed Lost","Existing Customer - Downgrade","155476.52","0","2026-04-10","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Nova Logic - Existing Customer - Replacement - 09403","Closed Won","Existing Customer - Replacement","2002.58","97","2025-06-06","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Zenith Group - New Customer - 09404","Qualification","New Customer","173101.78","27","2025-10-10","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stratos Networks - New Customer - 09405","Needs Analysis","New Customer","94986.63","28","2025-07-01","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Atlas Networks - Existing Customer - Replacement - 09406","Proposal/Price Quote","Existing Customer - Replacement","57701.9","61","2026-07-01","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Summit Technologies - Existing Customer - Downgrade - 09407","Id. Decision Makers","Existing Customer - Downgrade","5338.8","52","2025-10-23","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Titan Innovations - Existing Customer - Upgrade - 09408","Prospecting","Existing Customer - Upgrade","46227.89","3","2026-04-30","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Flux Ventures - New Customer - 09409","Prospecting","New Customer","11705.34","10","2026-01-19","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vector Partners - Existing Customer - Downgrade - 09410","Needs Analysis","Existing Customer - Downgrade","67332.67","40","2025-11-05","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Horizon Digital - Existing Customer - Downgrade - 09411","Closed Won","Existing Customer - Downgrade","24431.31","99","2026-08-03","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Nova Labs - Existing Customer - Replacement - 09412","Negotiation/Review","Existing Customer - Replacement","82390.15","86","2025-06-11","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Peak Partners - Existing Customer - Replacement - 09413","Value Proposition","Existing Customer - Replacement","5899.42","44","2026-01-29","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pulse Labs - Existing Customer - Replacement - 09414","Proposal/Price Quote","Existing Customer - Replacement","7459.84","66","2026-07-28","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cipher Works - Existing Customer - Replacement - 09415","Closed Lost","Existing Customer - Replacement","16350.91","0","2025-12-02","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Helix Systems - Existing Customer - Upgrade - 09416","Negotiation/Review","Existing Customer - Upgrade","39459.52","79","2026-03-19","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cobalt Digital - New Customer - 09417","Perception Analysis","New Customer","57879.58","58","2026-06-26","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Zenith Services - Existing Customer - Replacement - 09418","Id. Decision Makers","Existing Customer - Replacement","48444.67","47","2026-08-26","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Prism Dynamics - Existing Customer - Replacement - 09419","Perception Analysis","Existing Customer - Replacement","32638.33","62","2025-08-19","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Peak Analytics - New Customer - 09420","Qualification","New Customer","3301.52","11","2025-03-20","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vanguard Systems - Existing Customer - Upgrade - 09421","Closed Won","Existing Customer - Upgrade","28693.28","100","2026-02-26","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Catalyst Innovations - Existing Customer - Upgrade - 09422","Closed Won","Existing Customer - Upgrade","84039.38","100","2025-07-09","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pulse Logic - Existing Customer - Replacement - 09423","Closed Won","Existing Customer - Replacement","26317.09","95","2026-03-12","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Peak Solutions - Existing Customer - Downgrade - 09424","Proposal/Price Quote","Existing Customer - Downgrade","27832.66","78","2025-11-04","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pulse Labs - Existing Customer - Replacement - 09425","Negotiation/Review","Existing Customer - Replacement","79869.51","81","2025-09-26","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Matrix Labs - Existing Customer - Upgrade - 09426","Closed Lost","Existing Customer - Upgrade","25247.52","10","2026-01-20","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cascade Digital - Existing Customer - Downgrade - 09427","Proposal/Price Quote","Existing Customer - Downgrade","120891.43","78","2025-04-03","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Prism Group - Existing Customer - Downgrade - 09428","Closed Lost","Existing Customer - Downgrade","70029.86","2","2025-09-12","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Orbit Innovations - New Customer - 09429","Proposal/Price Quote","New Customer","15119.02","64","2025-08-13","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Orbit Works - Existing Customer - Replacement - 09430","Proposal/Price Quote","Existing Customer - Replacement","73922.23","64","2026-04-01","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stellar Systems - Existing Customer - Upgrade - 09431","Prospecting","Existing Customer - Upgrade","72360.43","14","2026-01-13","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Orbit Corp - Existing Customer - Replacement - 09432","Closed Won","Existing Customer - Replacement","18238.46","100","2026-08-18","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vector Enterprises - Existing Customer - Upgrade - 09433","Value Proposition","Existing Customer - Upgrade","24105.19","47","2026-07-12","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cascade Systems - Existing Customer - Downgrade - 09434","Value Proposition","Existing Customer - Downgrade","34512.93","32","2025-11-13","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Helix Logic - Existing Customer - Replacement - 09435","Needs Analysis","Existing Customer - Replacement","66252.58","24","2025-04-29","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vertex Innovations - Existing Customer - Replacement - 09436","Closed Lost","Existing Customer - Replacement","86540.6","4","2026-08-27","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Matrix Global - Existing Customer - Upgrade - 09437","Closed Lost","Existing Customer - Upgrade","10085.49","0","2025-10-22","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Prism Technologies - Existing Customer - Upgrade - 09438","Proposal/Price Quote","Existing Customer - Upgrade","52331.49","68","2025-06-16","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Forge Digital - Existing Customer - Downgrade - 09439","Qualification","Existing Customer - Downgrade","19520.35","17","2025-10-09","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pinnacle Works - Existing Customer - Replacement - 09440","Closed Lost","Existing Customer - Replacement","17175.42","1","2025-11-05","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stratos Partners - New Customer - 09441","Value Proposition","New Customer","84002.15","41","2026-05-27","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Onyx Global - Existing Customer - Downgrade - 09442","Closed Won","Existing Customer - Downgrade","17817.39","96","2025-12-22","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pulse Enterprises - Existing Customer - Replacement - 09443","Closed Won","Existing Customer - Replacement","125889.69","91","2026-04-17","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Matrix Logic - Existing Customer - Replacement - 09444","Closed Lost","Existing Customer - Replacement","29125.77","7","2026-06-15","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stellar Capital - New Customer - 09445","Qualification","New Customer","10412.7","25","2025-06-26","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Orbit Solutions - Existing Customer - Replacement - 09446","Proposal/Price Quote","Existing Customer - Replacement","57803.98","78","2026-08-27","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vanguard Logic - Existing Customer - Downgrade - 09447","Closed Won","Existing Customer - Downgrade","20094.01","98","2026-02-09","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stellar Analytics - New Customer - 09448","Qualification","New Customer","16488.47","25","2025-03-28","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stratos Global - Existing Customer - Upgrade - 09449","Perception Analysis","Existing Customer - Upgrade","19234.31","60","2025-08-11","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Quantum Technologies - Existing Customer - Upgrade - 09450","Qualification","Existing Customer - Upgrade","2145045.98","12","2026-07-01","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Helix Services - New Customer - 09451","Proposal/Price Quote","New Customer","32248.6","66","2025-10-07","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Summit Solutions - Existing Customer - Upgrade - 09452","Closed Lost","Existing Customer - Upgrade","20400.28","3","2026-07-16","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Summit Dynamics - Existing Customer - Replacement - 09453","Closed Won","Existing Customer - Replacement","153777.31","100","2026-05-26","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Catalyst Technologies - Existing Customer - Downgrade - 09454","Closed Won","Existing Customer - Downgrade","14566.93","100","2025-10-28","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vanguard Group - Existing Customer - Downgrade - 09455","Negotiation/Review","Existing Customer - Downgrade","82044.26","86","2026-07-18","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Matrix Logic - Existing Customer - Upgrade - 09456","Value Proposition","Existing Customer - Upgrade","29123.96","36","2026-08-31","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Meridian Technologies - Existing Customer - Upgrade - 09457","Perception Analysis","Existing Customer - Upgrade","45337.1","63","2026-08-26","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Apex Dynamics - Existing Customer - Upgrade - 09458","Needs Analysis","Existing Customer - Upgrade","1436.79","20","2025-04-28","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cipher Enterprises - New Customer - 09459","Qualification","New Customer","92777.56","23","2026-04-27","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Horizon Dynamics - Existing Customer - Downgrade - 09460","Closed Won","Existing Customer - Downgrade","118432.1","100","2026-04-20","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pinnacle Dynamics - Existing Customer - Replacement - 09461","Closed Lost","Existing Customer - Replacement","763346","10","2025-11-27","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Matrix Digital - Existing Customer - Replacement - 09462","Closed Lost","Existing Customer - Replacement","7599.64","10","2026-07-17","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
